1686204600000,26307.00000000,26330.00000000,26290.19000000,26312.01000000,141.70708000,1686204899999,3727520.12792730,4081,61.06149000,1606162.72855190,0
1686204900000,26312.01000000,26342.45000000,26310.97000000,26332.66000000,61.53101000,1686205199999,1619970.07653980,2566,42.22271000,1111515.22371600,0
1686205200000,26332.67000000,26343.08000000,26330.10000000,26339.70000000,53.02306000,1686205499999,1396566.32643190,1946,25.68271000,676437.74180330,0
1686205500000,26339.70000000,26364.41000000,26339.69000000,26350.72000000,96.67602000,1686205799999,2547641.55529040,2334,61.09992000,1610001.04183930,0
1686205800000,26350.71000000,26389.09000000,26350.71000000,26386.48000000,52.92225000,1686206099999,1395917.77780320,2478,36.77559000,970007.21091850,0
1686206100000,26386.47000000,26386.48000000,26367.61000000,26378.69000000,66.39130000,1686206399999,1751224.34505670,2268,22.46019000,592419.22563820,0
1686206400000,26378.68000000,26495.01000000,26378.68000000,26471.82000000,220.23164000,1686206699999,5825785.32308820,6807,147.66287000,3905569.59197130,0
1686206700000,26471.81000000,26478.56000000,26414.92000000,26423.82000000,128.84052000,1686206999999,3406335.28265790,4423,56.31146000,1488845.51073420,0
1686207000000,26423.81000000,26448.82000000,26414.15000000,26444.09000000,80.08022000,1686207299999,2116860.03747000,2830,43.76705000,1156887.33074300,0
1686207300000,26444.10000000,26446.53000000,26422.41000000,26427.34000000,42.68553000,1686207599999,1128281.95739350,2534,14.15613000,374168.38791390,0
1686207600000,26427.34000000,26438.44000000,26416.92000000,26429.99000000,41.48557000,1686207899999,1096425.62009240,2672,23.63659000,624686.31725740,0
1686207900000,26429.99000000,26439.80000000,26429.99000000,26435.61000000,51.01090000,1686208199999,1348503.54683150,2461,27.35975000,723248.18311200,0
1686208200000,26435.60000000,26453.60000000,26435.60000000,26448.60000000,55.56507000,1686208499999,1469537.52102100,2950,28.03589000,741418.37141690,0
1686208500000,26448.60000000,26456.29000000,26431.61000000,26442.24000000,157.29922000,1686208799999,4159725.86936180,3445,75.46937000,1995642.26454840,0
1686208800000,26442.25000000,26446.32000000,26427.28000000,26446.31000000,36.66436000,1686209099999,969273.67022310,2595,16.28224000,430446.78452120,0
1686209100000,26446.32000000,26515.00000000,26446.31000000,26497.19000000,173.27753000,1686209399999,4590438.89986150,5600,89.50481000,2370892.55115640,0
1686209400000,26497.18000000,26523.93000000,26476.05000000,26486.61000000,145.83238000,1686209699999,3864052.58922520,4319,85.83111000,2274241.49280040,0
1686209700000,26486.61000000,26486.61000000,26465.54000000,26465.55000000,83.70143000,1686209999999,2216169.16179990,3075,21.32113000,564554.50573010,0
1686210000000,26465.55000000,26474.43000000,26461.64000000,26464.37000000,60.77915000,1686210299999,1608624.95390670,2705,28.11675000,744163.58696870,0
1686210300000,26464.36000000,26471.07000000,26435.35000000,26436.92000000,79.96985000,1686210599999,2115451.45583290,3422,30.55720000,808282.81248070,0
1686210600000,26436.92000000,26437.28000000,26424.85000000,26430.00000000,86.22378000,1686210899999,2279044.11041270,3183,24.30185000,642317.72848320,0
1686210900000,26429.99000000,26450.00000000,26429.99000000,26444.69000000,79.54127000,1686211199999,2103216.57883000,2997,43.90959000,1160950.89530250,0
1686211200000,26444.68000000,26447.42000000,26423.75000000,26428.62000000,61.89995000,1686211499999,1636314.77633550,2189,20.68665000,546831.71196270,0
1686211500000,26428.62000000,26428.63000000,26403.87000000,26427.61000000,120.44572000,1686211799999,3181722.39366740,2910,47.77839000,1262061.31376140,0
1686211800000,26427.62000000,26427.62000000,26410.40000000,26413.43000000,41.15795000,1686212099999,1087243.43812670,1876,15.85135000,418695.42604890,0
1686212100000,26413.42000000,26427.46000000,26413.42000000,26424.90000000,44.07976000,1686212399999,1164649.52256820,1663,26.63264000,703636.81259370,0
1686212400000,26424.91000000,26428.40000000,26413.84000000,26413.85000000,37.69845000,1686212699999,996131.64724870,1816,10.78196000,284925.03965560,0
1686212700000,26413.85000000,26430.00000000,26413.84000000,26426.91000000,33.38077000,1686212999999,882130.88480500,1672,18.01331000,476014.76223630,0
1686213000000,26426.91000000,26432.10000000,26410.00000000,26410.00000000,56.84121000,1686213299999,1501908.80078720,2059,12.50363000,330404.30542300,0
1686213300000,26410.00000000,26429.14000000,26410.00000000,26429.13000000,37.37902000,1686213599999,987699.61267060,1699,23.31486000,616049.14429210,0
1686213600000,26429.14000000,26446.86000000,26429.13000000,26446.85000000,43.59939000,1686213899999,1152486.24537430,1793,29.35351000,775912.84171490,0
1686213900000,26446.86000000,26449.09000000,26430.00000000,26430.01000000,41.34900000,1686214199999,1093198.77980100,1597,13.41984000,354787.71828460,0
1686214200000,26430.01000000,26463.99000000,26430.00000000,26460.00000000,43.72595000,1686214499999,1156633.15217600,2067,27.66910000,731860.58970130,0
1686214500000,26460.00000000,26460.01000000,26441.54000000,26441.54000000,58.82935000,1686214799999,1556151.71470310,2106,18.52979000,490134.61897530,0
1686214800000,26441.55000000,26444.18000000,26433.21000000,26433.21000000,55.09951000,1686215099999,1456590.21916370,1913,17.89397000,473037.50024050,0
1686215100000,26433.22000000,26433.22000000,26391.80000000,26405.44000000,77.56355000,1686215399999,2048418.99774790,2798,26.64666000,703679.90952560,0
1686215400000,26405.43000000,26405.44000000,26393.00000000,26396.84000000,36.49167000,1686215699999,963352.32600660,1903,12.05118000,318124.29893040,0
1686215700000,26396.84000000,26409.29000000,26396.83000000,26409.29000000,57.42010000,1686215999999,1516072.21674680,1826,34.70102000,916167.62469000,0
